,id,created_at,acknowledged_at,closed_at,address,lat,lng,description,status,summary,media_image_full,request_type_id,request_type_title
2747,1473327,2015-02-04T10:20:58-05:00,2015-02-15T20:00:35-05:00,2015-02-12T11:12:50-05:00,"906 East Edenton Street Raleigh, North Carolina",35.7806666327333,-78.6252666986858,"There is a tree or two trees growing near the utility pole in the verge between 904 E Edenton St and 906 E Edenton St. The trees are bare right now, but once the leaves grow back, it will be a significant challenge to see up the street when backing out of the driveway at 904 E Edenton St. Can the City remove the trees?",Acknowledged,Visual Obstruction,,7342,Traffic Visual Obstruction
2748,1473096,2015-02-04T07:53:20-05:00,2015-02-04T12:32:29-05:00,2015-02-04T10:31:46-05:00,"701 Monroe Drive Raleigh, North Carolina",35.7921819,-78.622196,"This is not a Traffic Signal issue, but there isn't a category for TA Loving blocking all exits to the neighborhood.  Intersection of Glascock and Boundary is blocked so people in the neighborhood have no exit to Wake Forest Road.  You can't turn right onto Boundary nor left, and you can't go straight on Glascock to Wake Forest.  Does the city in its infinite wisdom have suggestion on how we get to Wake Forest Road?",Acknowledged,Traffic Signal Malfuctioning,,7339,Traffic Signal
2749,1469396,2015-02-01T17:08:40-05:00,2015-03-05T15:33:02-05:00,,"Cliff Benson Beltline Raleigh, NC, USA",35.8365422741957,-78.6621407481832,"A large amount of trash, mostly plastic bottles, washed up during storm. Large amounts of trash also trapped in the creek against downed trees. Very unsightly. ",Acknowledged,Parks / Greenways,https://seeclickfix.com/files/issue_images/0028/3807/1422828131299.jpg,613,Parks
2750,1468984,2015-02-01T04:15:47-05:00,2015-02-04T11:54:06-05:00,,"4601 Brockton Drivw Raleigh, North Carolina",35.842821,-78.597739,Will you please fix the sidewalk front of 4601.,Acknowledged,Sidewalks,https://seeclickfix.com/files/issue_images/0028/3634/20141108_170228.jpg,4136,Sidewalk
2751,1468321,2015-01-31T09:40:54-05:00,2015-02-02T09:47:38-05:00,,"Eastgate Park Raleigh, North Carolina",35.8389736,-78.6235598,"The water fountain behind the community building is leaking, and the concrete around the fountain is either wet or iced over depending on the temperature.",Acknowledged,Parks / Greenways,https://seeclickfix.com/files/issue_images/0028/3356/IMG_1290_3.JPG,613,Parks
2752,1467278,2015-01-30T12:23:49-05:00,2015-01-30T12:30:32-05:00,,"4509 Sinclair Drive Raleigh, NC",35.869333,-78.55807,Sign is under the brush by the side of the road where easement issue were fixed by the city or public works last fall. Easement is within city of raleigh located on Sinclair drive. after passing bivens drive the easement is on the left before Rosewater ct. ,Acknowledged,Sign needs to be reinstalled,,7333,Traffic Sign
2753,1467158,2015-01-30T10:59:23-05:00,2015-01-30T11:00:36-05:00,,"8809 Six Forks Road Raleigh, NC 27615, USA",35.9009749156691,-78.6523773120264,,Acknowledged,Visual Obstruction,,7342,Traffic Visual Obstruction
2754,1465632,2015-01-29T11:19:38-05:00,2015-05-27T15:11:51-04:00,2015-02-03T10:25:25-05:00,"5209 Rembert Drive Raleigh, North Carolina",35.8521890677877,-78.6960316474501,There are 2 abandoned cars in the front of 5209 Rembert Drive. One is a red trans am and the other is a black Cadillac. No one lives in this house so I don't know why the cars are parked there. ,Acknowledged,Abandoned Cars in Yard,,615,Curbside Collection/Materials at the Curb
2755,1460523,2015-01-27T09:08:07-05:00,2015-01-27T09:10:45-05:00,,"604 Capital Boulevard Raleigh, North Carolina",35.7888823161872,-78.6426418958008,"On northbound Capital Blvd, the small Exit sign for Peace Street is still attached, but upside down.",Acknowledged,Sign Down,,7333,Traffic Sign
2756,1460518,2015-01-27T09:04:12-05:00,2015-01-27T09:10:33-05:00,,"7116 Six Forks Road Raleigh, North Carolina",35.876268114871,-78.6452168164551,45 MPH Speed Limit Sign is down on north bound Six Forks Rd.  The sign is currently leaning against a tree.,Acknowledged,Sign Down,,7333,Traffic Sign
2757,1458957,2015-01-26T13:45:42-05:00,2017-10-19T16:20:16-04:00,2017-10-17T14:02:19-04:00,4351 Lead Mine Road Raleigh North Carolina,35.8397141,-78.6735529,"When driving south on Lead Mine crossing North Hills Drive, many drivers have trouble staying in their lane. The curve of the lanes could be smoothed out and the lines made more visible to reduce the probability of collisions. ",Acknowledged,Faint and Difficult Lane Lines Increase Probability of Accidents,https://seeclickfix.com/files/issue_images/0028/1400/Lead_Mine_and_North_Hills_Drive.JPG,7342,Traffic Visual Obstruction
2758,1458760,2015-01-26T11:34:44-05:00,2015-01-28T16:49:41-05:00,,"6515 Falls Of Neuse Road Raleigh, NC 27615, USA",35.8722987547317,-78.6223715720958,"Large Litter problem along Falls of the Neuse Rd.  From Hunting Ridge south to Carlos Dr.  
In front of the three shopping centers.  ",Acknowledged,Garbage / Recycling / Yard Waste,,615,Curbside Collection/Materials at the Curb
2759,1458662,2015-01-26T10:48:19-05:00,2015-01-28T16:43:16-05:00,,"5001-5131 Creedmoor Road Raleigh, North Carolina",35.8508976303866,-78.6805118687065,There has been trash here strewn over the median and into the road for the past few days causing a hazard. Thanks!,Acknowledged,Trash all over road and median,,615,Curbside Collection/Materials at the Curb
2760,1458633,2015-01-26T10:44:48-05:00,2015-01-26T11:32:02-05:00,,"4319-4407 Kaplan Drive Raleigh, North Carolina",35.7767500966732,-78.6937020687866,There is a bus stop at the intersection of Kaplan Rd and Kent Rd that is in need of a trash can. I walk by here frequently and the amount of trash has increased and litter is being blown around and going into the road and drains. Please help!,Acknowledged,Garbage / Recycling / Yard Waste,,615,Curbside Collection/Materials at the Curb
2761,1458395,2015-01-26T08:59:39-05:00,2015-01-26T09:02:04-05:00,,"2600 Glenwood Avenue Raleigh, NC 27608, USA",35.8166295211835,-78.6600061646485,,Acknowledged,Visual Obstruction,,7342,Traffic Visual Obstruction
2762,1458376,2015-01-26T08:48:14-05:00,2015-01-26T08:51:39-05:00,,"2254-2400 Brentwood Road Raleigh, NC 27604, USA",35.8091364386808,-78.5942446898796,,Acknowledged,Sign Vandalized,,7334,Sign Vandalized
2763,1456658,2015-01-24T17:02:47-05:00,2015-01-24T17:10:22-05:00,,"Corner Of Alder Ridge And Appalachian Drive Raleigh, North Carolina",35.7470778,-78.6831248,Street sign at corner of Alder Ridge and Appalachian Drive is down.......again.,Acknowledged,Sign Down,https://seeclickfix.com/files/issue_images/0028/0740/IMG_1170.JPG,7333,Traffic Sign
2764,1456064,2015-01-24T08:36:51-05:00,2015-01-24T08:40:17-05:00,,"Millbrook Road At Glenwood Raleigh, North Carolina",35.8626845,-78.711818,"Pole with no sign.  There are three poles in the median divider between the McDonald's and Millbrook Road.  One has no sign on it.
",Acknowledged,Sign Down,,7333,Traffic Sign
2765,1452914,2015-01-22T14:49:14-05:00,2015-01-23T16:03:55-05:00,,"2524 Newbold Street Raleigh, North Carolina",35.7483386477805,-78.6417625654658,There is a junked dump truck in the front yard.,Acknowledged,Garbage / Recycling / Yard Waste,,615,Curbside Collection/Materials at the Curb
2766,1452887,2015-01-22T14:29:20-05:00,2015-01-23T15:55:02-05:00,2015-01-23T12:24:23-05:00,"4300 Crabtree Valley Avenue Raleigh, NC 27612, USA",35.8359069824219,-78.6757888793945,Any chance we could impose upon McDonald's or Crabtree Valley Mall to clean his litter up?,Acknowledged,Garbage / Recycling / Yard Waste,,615,Curbside Collection/Materials at the Curb
2767,1451786,2015-01-21T23:17:06-05:00,2015-01-22T14:45:24-05:00,2015-01-22T14:36:03-05:00,"North King Charles Rd Raleigh, North Carolina",35.7897599,-78.6095232,"The ""Midtown Raleigh News"" continues to litter the neighborhood with unsolicited and unwanted ad package. The paper flies everywhere, the bags fill with water and debris and this trash piles up everywhere. But they just keep dropping these all over the neighborhood.

I request that they be required to clean up all the trash they've left and stop dumping on people's property unless they have permission from the owners to leave their ad packet.
",Acknowledged,N&O littering up the neighborhood,https://seeclickfix.com/files/issue_images/0027/9728/paper1.jpg,615,Curbside Collection/Materials at the Curb
2768,1451575,2015-01-21T18:28:18-05:00,2015-01-26T17:22:23-05:00,2015-01-23T10:39:38-05:00,"216 Heck St Raleigh, North Carolina",35.782676,-78.624415,"This is a city lot or a local hangout for drug dealing, I can't seem to figure out which.  Get the trash off it (couch, cookout grills and other personal items) and trespass the people.  Put a no trespassing sign up.  The 200 block of Heck Street needs oversight.  Let's start with the lot the City of Raleigh owns.",Acknowledged,City lot needs cleaned up ,,615,Curbside Collection/Materials at the Curb
2769,1450676,2015-01-21T10:31:00-05:00,2015-01-21T10:40:26-05:00,,"Trailwood Drive Raleigh, North Carolina",35.7470698249391,-78.6957231317688,left turn signal at Trailwood Drive and  Tryon Road is out,Acknowledged,Traffic Signal Light Out,,7338,Traffic Signal Light Out
2770,1449359,2015-01-20T21:20:02-05:00,2015-01-20T21:20:55-05:00,,"2337 Florida Court Raleigh, North Carolina",35.8815969324478,-78.5945285833752,"Water seems to be leaching from the ground (very slowly) from just inside the curb in front of 2337 Florida Court, on the right hand side, facing the house from the street. There is always water running from that point down the street towards the storm water drain. It has been going on for weeks. The ground is also always wet there, even days after it has rained.",Acknowledged,Possible Water Leak,,7783,Sediment / Mud Run-off
2771,1449337,2015-01-20T20:43:48-05:00,2015-01-22T09:03:36-05:00,,"236-298 S Boylan Ave Raleigh, North Carolina",35.7770406,-78.649963,Dead cat at the base of the speed limit sign in Dupont Circle green space. ,Acknowledged,Sidewalks,,4136,Sidewalk
2772,1449261,2015-01-20T19:15:41-05:00,2015-01-20T19:20:46-05:00,,"3100 Duraleigh Road Raleigh, North Carolina",35.8238947064399,-78.7069296038883,"I am a nurse at Rex, live on Mill Run and walk to work.  I also frequently run to the Art Museum.  There isn't a yield for pedestrian sign at the intersection of Edwards Mill and Duraleigh.  Lots of pedestrian traffic at that intersection at all hours of the day.  Thanks!
Lynda Drye",Acknowledged,Need a sign,,7333,Traffic Sign
2773,1447410,2015-01-20T08:48:43-05:00,2015-01-23T16:15:04-05:00,,"1707 Dare Street Raleigh, North Carolina",35.804223,-78.640545,"There's huge crack in the sidewalk along Dare Street. Recently part of it heaved up, perhaps due t the cold snap. I tripped and hurt myself, tore my pants. Please fix this hazard before someone is hurt worse than I was.",Acknowledged,Sidewalk Tripping Hazard ,,4136,Sidewalk
2774,1445776,2015-01-18T13:15:42-05:00,2015-01-22T10:58:02-05:00,,"5027-5199 Thornton Road Raleigh, NC 27616, USA",35.8980840498771,-78.5519914153574,Dead deer laying on sideway near the end of fence on right side of Thornton Rd in front of a fire hydrant. ,Acknowledged,Sidewalks,,4136,Sidewalk
2775,1444773,2015-01-16T18:16:37-05:00,2015-01-22T12:50:02-05:00,,"Corner Of Caswell St And Harvey St Raleigh, North Carolina",35.8009819,-78.6478932,water line in street may be broken.  water bubbling and running from crack in street,Acknowledged,bubbling water from crack in street ,,614,After Hours / Critical Issues
2776,1443350,2015-01-15T17:13:20-05:00,2015-01-16T14:47:16-05:00,,"4517 Latrobe Court Raleigh, North Carolina",35.808159,-78.561005,"Storm drain is 5 ft long with a sloped opening of 6 inches.  Street has a 1, 2, 3, 5, 7 year old that live on the street.  Son slipped in grass and fell near the opening.  All my safety efforts may not be enough to prevent a tragic accident and I believe this storm drain needs immediate attention.  ",Acknowledged,Dangerous Storm Drain,https://seeclickfix.com/files/issue_images/0027/7574/drain2.jpg,4136,Sidewalk
2777,1443085,2015-01-15T14:34:56-05:00,2015-01-15T14:41:51-05:00,,"3201-3265 Plaza Place Raleigh, North Carolina",35.8610541323391,-78.6866487629326,The iron cover of the storm drain on the west side of Plaza Place at the intersection with West Millbrook is partially off and protruding into the road.  This will tear up the sidewall of a tire.,Acknowledged,The iron cover of the storm drain is dislodged,,7783,Sediment / Mud Run-off
2778,1442266,2015-01-15T06:55:26-05:00,2015-03-05T14:50:14-05:00,2015-03-05T12:43:27-05:00,"North Rogers Lane Raleigh, NC 27610, USA",35.7828316864071,-78.5452400142975,north Rogers lane is a free for all. The painted lines for lane designation are weathered away and the speed limit signs are missing or covered.  Increased pedestrian traffic and large tow trucks and recycling trucks barrel through at over 50mph on a constant basis.   Lines need to be painted and speed limit needs to be reconsidered to 35mph. It's just a matter of time before a serious injury. ,Acknowledged,Visual Obstruction,,7342,Traffic Visual Obstruction
2779,1440796,2015-01-13T22:53:50-05:00,2015-01-24T16:10:40-05:00,2015-01-16T12:25:37-05:00,"2500 Hiking Trail Raleigh, NC",35.896361,-78.597853,There are tree stumps and a basketball goal in the middle of the cul-de-sac. Kids are using the stumps to sit on and watch them play ball.,Acknowledged,Basketball goal and Tree stumps,,614,After Hours / Critical Issues
2780,1439217,2015-01-13T10:53:30-05:00,2015-01-13T11:00:45-05:00,,"11045-11089 Strickland Road Raleigh, North Carolina",35.9019155159299,-78.6807966512906,"Traffic light to turn left from westbound Strickland to southbound Creedmoor is way too short. It consistently only lets 5 cars through, even if there are many more than that. It needs to be extended, at least at rush hour.",Acknowledged,Traffic signal timing is too short,,7339,Traffic Signal
2781,1438761,2015-01-12T21:16:02-05:00,2015-01-12T21:20:47-05:00,,"3404 Neptune Drive Raleigh, North Carolina",35.87017634291,-78.5760162703983,"Please refer to Item #1250074.  A Moderator has apparently closed this issue.  I'm unable to post a comment because it's been archived.  Please tell me the resolution of the problem.  What a Moderator has done is closed the issue without providing me (the original poster) with any feedback on the problem resolution.  While that may be fine for Raleigh See, Click, Fix statistics -- it's sleight of hand that does not serve the neighborhood with the problem.  I expect substantive feedback on this issue. ",Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
2782,1438397,2015-01-12T16:12:33-05:00,2015-01-12T16:20:31-05:00,,"Corner Of Old Wake Forest Rd. & Millbrook Raleigh, North Carolina",35.8501119,-78.6058552,"Desperately need left turn signal added to traffic light @ Old Wake Forest & Millbrook.  This was reported earlier with # 1404546 & I received notification that it was fixed.  I just drove to the intersection and no left turn light has been added.  Hence, I would not say that it was fixed.",Acknowledged,Traffic Signal Malfuctioning,,7339,Traffic Signal
2783,1438237,2015-01-12T14:54:33-05:00,2015-01-12T15:00:26-05:00,,"501 West Aycock Street Raleigh, NC 27608, USA",35.8015387412993,-78.6419457265953,,Acknowledged,Sign Down,,7333,Traffic Sign
2784,1438235,2015-01-12T14:53:32-05:00,2015-01-12T15:00:25-05:00,,"5505 Western Boulevard Raleigh, North Carolina",35.786206384218,-78.717161572686,The bushes and shrubs along the multi-purpose path between Hunt Club Land and Carolina Avenue have grown way over the path. I believe the property owner should be reminded of his obligation to keep his shrubbery trimmed.,Acknowledged,Vegetation Problem,,7341,Trees
2785,1438154,2015-01-12T14:14:34-05:00,2015-01-12T14:20:27-05:00,,"7816 Vauxhill Drive Raleigh, North Carolina",35.891784,-78.615267,"Seriously? Why are you asking for a ""Thanks"" when you've closed my complaint w/o fixing it? This issue was NEVER addressed to my knowledge nor was the water puddling and gathering bacteria in front of my driveway for the last number of years ever repaired. Now the water is about a 15 foot long X 18 inch ice stream! Even more hazardous. You sent: ""Congratulations! Water Leak? (#1076191) was closed by SeeClickFix Moderators"" without ever calling me as you promised or checking with me to see if anything had been done.  I guess my next stop will be the Board of Health.",Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
2786,1438091,2015-01-12T13:33:14-05:00,2015-02-27T20:30:23-05:00,2015-02-27T17:08:11-05:00,"1112 Jones Franklin Road Raleigh, North Carolina",35.7656062704914,-78.72602060715,"Any time of day, but especially from about 7 am to 10 am and 3 pm to 6 pm turning left off of Denise Dr or Wood Isle Rd is difficult and hazardous. This intersection is about 1/4 mile from the US1/Jones Franklin interchange to the north and about 0.8 miles from the next light at Crossroads Blvd. Given the number of unregulated intersections in this roughly 1 mile stretch of road (8) and the volume of traffic on the road turning left is a crap shoot and requires taking your life in to your hands on a daily basis. I am frankly amazed that I have not been hit making left turns on more than one occasion.",Acknowledged,Traffic Signal Malfuctioning (Shoud read Needed),,7339,Traffic Signal
2787,1438090,2015-01-12T13:31:28-05:00,2015-01-12T13:40:23-05:00,,"730 North Blount Street Raleigh, North Carolina",35.7899193154791,-78.6357149238875,A large pool of water forms on the street corner during rain. Could be a traffic hazard. ,Acknowledged,Sediment or Mud Run-off,,7783,Sediment / Mud Run-off
2788,1437547,2015-01-12T10:37:30-05:00,2015-02-03T10:30:24-05:00,2015-02-03T10:26:53-05:00,"270-298 Rush Street Raleigh, North Carolina",35.7418420900945,-78.637381947747,"There is an abandoned fence on the property that has been left to rust and decay. There is overgrown vegetation all along the collapsing fence. This is really unsightly and needs to be removed for safety.

This issue was originally reported on 06-24-2014 Issue: 1144414

Issue was closed as fixed with no action being taken.",Acknowledged,Visual Obstruction & Vegetation Overgrowth,,7342,Traffic Visual Obstruction
2789,1434710,2015-01-09T12:23:19-05:00,2015-01-09T12:30:25-05:00,,"602 Harvey St. Raleigh, North Carolina",35.8011663,-78.6438504,"Very busy street in the AM, near 2 intersections and Harvey St is narrow in this spot. Although the construction crew has not worked due to cold weather in the last few days, this trailer has not moved and in the mornings so close to Underwood Elementary is creating a worse than usual traffic problem. A car knocked its side mirror off today and it is lying in the street. ",Acknowledged,Visual Obstruction,https://seeclickfix.com/files/issue_images/0027/5459/harvey.JPG,7342,Traffic Visual Obstruction
2790,1434410,2015-01-09T08:50:46-05:00,2015-01-09T09:01:27-05:00,,"Stedman Drive Raleigh, North Carolina",35.7908906723633,-78.6939584132141,,Acknowledged,Sign Down,,7333,Traffic Sign
2791,1432657,2015-01-08T09:47:33-05:00,2015-01-08T09:51:59-05:00,,"1810 Fayetteville Street Raleigh, North Carolina",35.7580474512852,-78.6416952289021,"Saw this morning, just outside the gates of the old water works buildings, right before the Fayetteville/Wilmington intersection, a large hydrant or pipe had frozen and burst and water was continuing to shoot out of the broken fixture and freezing.",Acknowledged,Broken/frozen water pipe/hose,,7783,Sediment / Mud Run-off
2792,1429176,2015-01-06T12:05:27-05:00,2015-01-06T12:11:48-05:00,,"Lynn Rd/Six Forks Rd Raleigh, North Carolina",35.865661,-78.63785,STREET DIRECTIONAL SIGN LAYING ON THE CONCRETE,Acknowledged,Sign Down,,7333,Traffic Sign
2793,1424759,2015-01-02T13:30:39-05:00,2015-01-02T13:40:44-05:00,,"Brier Creek Parkway Raleigh, North Carolina",35.9021537995877,-78.8074983723076,Looks like someone completely plowed through the sign on the median.  Completely bent over and on ground.,Acknowledged,Sign Down,,7333,Traffic Sign
2794,1424410,2015-01-02T08:28:17-05:00,2015-01-02T08:30:51-05:00,,"Thorpshire Drive & Falls Of Neuse Road & Interstate 540 Bartons Creek, NC 27615, USA",35.8966867741566,-78.6114556678421,,Acknowledged,Visual Obstruction,,7342,Traffic Visual Obstruction
2795,1420662,2014-12-30T14:51:45-05:00,2014-12-31T15:11:52-05:00,,"2206 Millbank Street Raleigh, North Carolina",35.796985,-78.607703,"Many of the windows in this unoccupied rental property were smashed out weeks ago, and the home has been left trashed and unsecured since then. Could Inspections please help the neighbors who have to live with this unsafe eyesore in their midst? Thank you.",Acknowledged,Vandalism Repair,,7340,Vandalism Repair
2796,1418987,2014-12-29T11:42:33-05:00,2014-12-29T11:51:51-05:00,,"2800-2812 Everett Avenue Raleigh, North Carolina",35.7921174314217,-78.6730579190753,The 'Everett Ave' sign on Brooks Ave is missing -- again.,Acknowledged,Sign Down,,7333,Traffic Sign
2797,1418893,2014-12-29T10:57:46-05:00,2014-12-29T11:02:38-05:00,,"801 Williamson Drive Raleigh, North Carolina",35.7982334089712,-78.647467053643,This sign post was run over and knocked down. A passerby has stuck it back in the ground but it is leaning over and is not at the proper height. The post has a Yield sign on one side (for traffic exiting Wade Ave.) and a Do Not Enter sign on the other side (for traffic from Williamson Street.),Acknowledged,Sign Down,,7333,Traffic Sign
2798,1418884,2014-12-29T10:54:06-05:00,2014-12-29T13:44:54-05:00,,"602 Harvey Street Raleigh, NC 27608, USA",35.8011738105944,-78.6438114645368,,Acknowledged,Sediment or Mud Run-off,https://seeclickfix.com/files/issue_images/0027/1867/1419867988828.jpg,7783,Sediment / Mud Run-off
2799,1408626,2014-12-18T15:17:21-05:00,2014-12-18T15:21:16-05:00,,"1820 White Oak Road Raleigh, North Carolina",35.8058491,-78.645123,"I live on the 1800 block of White Oak Road in the Five Points neighborhood and we are in desperate need of some form of speed control. 

This block is a one way street. Cars park all up and down both sides for the street. The people that park on the street are both residents of the block, and visitors to the popular area and of the church. When cars are parked on both sides of the road (all the time), it turns into a single lane road. The problem is that cars FLY down this street and there is no room to swerve or avoid anything that may step out into the road or car doors opening. 

Cars fly down this road and if a child or animal were to step out from between parked cars, it would be a tragic and potentially fatal accident. What is worse is even if the driver did see someone stepping out into the road and swerved to miss them, there is nowhere to go to avoid hitting them. Many people walk down this street to get to the 5 points area and all of the restaurants and shops so there is heavy foot traffic.

Cars have clipped my car taking off the side mirror, and you have to take your own life in your hands when getting out of the car that a speeding car does not take off your door. 

This is a narrow street that is occupied by many families with small children and pets. 

It is my understanding that the street was made one way on this block to reduce through traffic but many if not most people using this road do not live on it. This is a straight and down hill street which already makes it easy to gain speed, but people fly going well over 40 MPH and it is dangerous in such a narrow space. Someone is going to get seriously hurt.

I would like to see a speed bump or two put in to slow down the traffic and make it safe for the inhabitants and guests of the neighborhood.",Acknowledged,Traffic Calming,,7337,Traffic Calming
2800,1350266,2014-11-04T22:25:56-05:00,2015-04-08T13:57:11-04:00,,"Glencoe Road Wake Forest, NC",35.9910818,-78.524441,Need speed bumps/humps installed on glencoe road.  Traffic moves much faster than the posted 20mph speed in the neighborhood.  ,Acknowledged,speed bumps needed,,5359,Traffic Control
2801,995168,2014-03-21T16:32:52-04:00,,,"5201 Nelson Road Morrisville, North Carolina",35.882853,-78.820797,Patches done last month did not last. Pot holes have returned. The entire length of Nelson ROad from Plesant Grove Church West to the end of the road is pocked with holes and broken asphalt,Open,Pot Holes are back,,4750,Other
2802,994943,2014-03-21T12:19:49-04:00,,,"Spring Forest & Louisburg Rd Raleigh, North Carolina",35.8558423,-78.5551727,Traveling east on Spring Forest Rd towards Louisburg Rd The Arrows making turn lanes and through lanes are incorrect near 4100 Spring Forest Rd. The same lanes that are marked as through lanes prior to this address are the marked turning left lanes less than 100 feet East. The lanes in front of the Food Lion back Entrance should be marked Left not Through and a Through and Right Turn arrow marked on the southerly most lane. Other wise cars are shifting lanes right in front of 4100 Spring Forest to get in the proper lane at the last minute and potentially creating a safety situation. ,Open,Pavement Markings,,4750,Other
2803,994681,2014-03-21T09:48:31-04:00,,,"2400 Tryon Road Raleigh, North Carolina",35.7428271343686,-78.67508865766,This is an already narrow road with growing potholes that are making it difficult to navigate.  I have to drive a routine pattern of swerves daily to miss the pot holes.  They keep getting larger making it harder to avoid them.,Open,Potholes along Tryon road just past lake wheeler heading towards Sauders,,4750,Other
2804,993745,2014-03-20T13:09:21-04:00,,,"9758 Leesville Road Raleigh, North Carolina",35.9058364,-78.7282779,"there is a pot hole on the far right lane of Leesville Road, going between Strickland Road and Westgate Road.  it is near the end of the guard rail.",Open,pot hole,,4750,Other
2805,993477,2014-03-20T11:23:20-04:00,,,"Tryon Road Raleigh, North Carolina",35.7437134,-78.6885054,There are what seems like hundreds of pot holes on Tryon Rd. I take that rd everyday to and from work and it is getting worse. It is falling apart. Needs to be fixed ASAP. ,Open,Pot Holes Everywhere,,4750,Other
2806,988555,2014-03-17T13:37:19-04:00,,,"8712 Mansfield Raleigh, North Carolina",35.898625,-78.690049,,Open,pothole,,4750,Other
2807,988554,2014-03-17T13:36:41-04:00,,,"3404 Kennebuck Ct Raleigh, North Carolina",35.902186,-78.690163,This spot is a continual problem.  Perhaps a larger patch is needed?,Open,two potholes,,4750,Other
2808,988552,2014-03-17T13:35:34-04:00,,,"8704 Wellsley Way Raleigh, North Carolina",35.89843,-78.692181,"This pothole was recently filled, but I don't think it had time to set before the ice storm and now it's back...",Open,pothole,,4750,Other
2809,988550,2014-03-17T13:33:57-04:00,,,"8613 Wellsley Way Raleigh, North Carolina",35.897475,-78.694132,Pothole in need of repair,Open,Pothole,,4750,Other
2810,987406,2014-03-16T20:58:06-04:00,,,"7399 Berkshire Downs Drive Raleigh, North Carolina",35.8789900488436,-78.5530586607368,Very deep potholes where Berkshire Downs Dr begins its circle.,Open,Deep Potholes,,4750,Other
2811,986390,2014-03-15T09:39:52-04:00,,,"9587-10047 Creedmoor Road Raleigh, NC 27615, USA",35.9241065979004,-78.6829376220703,The centerline on Creedmore road is nearly gone,Open, Center line,,4750,Other
2812,985674,2014-03-14T15:23:17-04:00,,,Neuse River Trail,35.90317,-78.535856,,Open,Flooded,,4750,Other
2813,985462,2014-03-14T11:25:17-04:00,,,"8304 Wellsley  Raleigh, North Carolina",35.893642,-78.695177,,Open,Smaller pothole in front of this home,,4750,Other
2814,984515,2014-03-13T13:53:29-04:00,,,"North Creek Run Raleigh, North Carolina",35.890968,-78.6888588,major pot hole if turning onto Salisbury Plain from North Creek Run...is approximately 50-100 ft once you turn onto Salisbury Plain on the left side,Open,Pot Holes,,4750,Other
2815,984495,2014-03-13T13:34:35-04:00,,,"8509 Morgans Way Raleigh, North Carolina",35.896441,-78.685926,,Open,Another Pothole on Morgan's Way,,4750,Other
2816,984467,2014-03-13T13:08:51-04:00,,,"2708 Alloway Ct Raleigh, North Carolina",35.7269033184097,-78.7366754947204,Pot holes at the entrance of Alloway Court,Open,"potholes, crosswalks, sidewalks, street lights...etc",,4750,Other
2817,983650,2014-03-13T10:16:46-04:00,,,"Waycross Street Raleigh, North Carolina",35.784240535014,-78.7287466693115,"At the intersection of Waycross and Oakdale, there is so much parking on the street that it makes it extremely dangerous to maneuver that intersection.  Also along Waycross headed towards Burton is another congested area.  ",Open,Road ,,4750,Other
2818,982620,2014-03-12T12:17:15-04:00,,,"Country Trail Raleigh, North Carolina",35.8870961,-78.7245329,,Open,Very Deep Pot Holes,https://seeclickfix.com/files/issue_images/0018/2005/pot_hole.jpg,4750,Other
2819,982362,2014-03-12T10:11:21-04:00,,,"4192-4214 Kildaire Farm Road Apex, NC 27539, USA",35.6852912902832,-78.7972412109375,Many on this stretch of road ,Open,Potholes ,,4750,Other
2820,981690,2014-03-12T00:16:02-04:00,,,"101 Grassy Meadow Road Holly Springs, NC 27540, USA",35.6553270950554,-78.8195407945088,Light on corner of grassy meadow and holly springs road is out. ,Open,Streetlight out,,4750,Other
2821,980534,2014-03-11T09:41:04-04:00,,,"Tryon Road Raleigh, North Carolina",35.7437134,-78.6885054,"On Tryon Road, from Par drive to Cherry Field.",Open,Potholes/broken pavement,,4750,Other
2822,979330,2014-03-10T15:54:39-04:00,,,"11194 Us 64 Highway West Apex, North Carolina",35.7281021938141,-78.9916654676251,Hwy 64 West is full of pot holes from Jenks Road to Hwy 751,Open,pot holes,,4750,Other
2823,979326,2014-03-10T15:52:52-04:00,,,"1080-1352 Hortons Pond Road Apex, North Carolina",35.7542964797567,-78.988232240086,,Open,pot holes,,4750,Other
2824,976332,2014-03-08T17:25:35-05:00,,,Mine Creek Trail,35.85891,-78.659903,,Open,Tree,,285,Other
2825,974154,2014-03-07T17:57:13-05:00,,,"604 Brookfield Road Raleigh, North Carolina",35.9167352282535,-78.6659206516655,,Open,Pothole,,4750,Other
2826,972271,2014-03-06T10:03:49-05:00,,,Mine Creek Trail,35.87014,-78.651654,,Open,Old matters bed springs,,285,Other
2827,966722,2014-03-03T22:18:51-05:00,2014-03-27T18:50:30-04:00,,"1241 Gatehouse Dr Cary, North Carolina",35.761809,-78.806797,there is a leaking pipe that has damaged the road and causes ice to form in cold weather.  there is continuous water.   ,Acknowledged,Bust water pipe seeping through pavement ,,4750,Other
2828,965680,2014-03-03T08:48:20-05:00,,,"Capital Boulevard Raleigh, North Carolina",35.8738273398095,-78.5780088580524,"Today @ 7:45am, Green arrows at dual turn lanes for south bound Capital onto inner 540 changed to red WAY too soon, allowing very few waiting vehicles to proceed. Frustrating. Please fix. Thank you.",Open,Premature green to red light,,4750,Other
